Endpoint|"Species NCBI TaxID"|"Species ECOTOX Number"|
LC50|6687|252|
LC50|6687|252|
LC50|6687|252|
LC50|6687|252|
LC50||1009|
LC50||1009|
LC50||1009|
LC50|223650|1577|
LC50||1009|
LC50|6687|252|
LC50|6687|252|
LC50|6687|252|
LC50|6687|252|
LC50|645159|730|
LC50||20193|
LC50||20193|
LC50|191375|20130|
LC50||1009|
LC50||1009|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|103479|407|
LC50|103479|407|
LC50|304456|418|
LC50|84645|202|
LC50|304456|418|
LC50|225753|2300|
LC50|225753|2300|
LC50|103479|407|
LC50|8187|5261|
LC50|225753|2300|
LC50|225753|2300|
LC50|8187|5261|
LC50|304456|418|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50||20387|
LC50||20387|
LC50|96919|4600|
LC50|496830|16559|
LC50|496830|16559|
LC50|496830|16559|
LC50|496830|16559|
LC50|96915|6108|
LC50|96915|6108|
LC50|96915|6108|
LC50||18297|
LC50|96919|4600|
LC50|96919|4600|
LC50||18297|
LC50|96919|4600|
LC50|96919|4600|
LC50||18297|
LC50|96919|4600|
LC50|96919|4600|
LC50||18297|
LC50|291251|4729|
LC50|291251|4729|
LC50|29158|385|
LC50|96924|30612|
LC50|193532|17068|
LC50|193532|17068|
LC50|96924|30612|
LC50|193532|17068|
LC50|193532|17068|
LC50|216498|5611|
LC50|216498|5611|
LC50|6239|4550|
LC50|145282|1920|
LC50|8355|206|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50||1618|
LC50|6669|8|
LC50|294128|52|
LC50|294128|52|
LC50||11545|
LC50|6687|252|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|6687|252|
LC50|6687|252|
LC50|80836|2488|
LC50|80836|2488|
LC50|6761|2461|
LC50|80836|2488|
LC50|6687|252|
LC50|6687|252|
LC50|80836|2488|
LC50|6687|252|
LC50|6687|252|
LC50||19390|
LC50|6687|252|
LC50|6687|252|
LC50|80836|2488|
LC50|59861|263|
LC50|59861|263|
LC50|8040|82|
LC50|90988|1|
LC50|90988|1|
LC50|8040|82|
LC50|90988|1|
LC50|90988|1|
LC50|28796|2591|
LC50|264545|20304|
LC50|264545|20304|
LC50|264545|20304|
LC50|264545|20304|
LC50|28796|2591|
LC50|599825|4607|
LC50|158587|18766|
LC50|145637|5642|
LC50|145637|5642|
LC50|145637|5642|
LC50|145637|5642|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|84645|202|
LC50|28796|2591|
LC50|28796|2591|
LC50|158587|18766|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|294128|52|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7962|21|
LC50|7962|21|
LC50|6239|4550|
LC50|3039|430|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50||5419|
LC50||4771|
LC50||2682|
LC50|174394|18619|
LC50|1325124|18589|
LC50||5419|
LC50||4771|
LC50||18588|
LC50||4771|
LC50|174394|18619|
LC50||4771|
LC50||4771|
LC50||18593|
LC50||4771|
LC50||4771|
LC50||4771|
LC50||4771|
LC50|223650|1577|
LC50|223650|1577|
LC50|150844|901|
LC50|764486|18590|
LC50|174394|18619|
LC50||4771|
LC50||18591|
LC50||4771|
LC50||5419|
LC50|174394|18619|
LC50|764486|18590|
LC50||18587|
LC50|1325124|18589|
LC50||4771|
LC50|77756|1258|
LC50||18593|
LC50|191375|20130|
LC50||18591|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|429032|3026|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|247138|4424|
LC50|35525|5|
LC50|6669|8|
LC50|247138|4424|
LC50|158387|6038|
LC50|247138|4424|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|1357979|17331|
LC50|42892|4844|
LC50|141264|20140|
LC50|141264|20140|
LC50|141264|20140|
LC50|13013|2079|
LC50|13013|2079|
LC50|13013|2079|
LC50|141264|20140|
LC50|13013|2079|
LC50|7962|21|
LC50|7962|21|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|315576|964|
LC50|392763|18569|
LC50||18268|
LC50|94826|2430|
LC50||18297|
LC50||18268|
LC50|40130|2043|
LC50||18268|
LC50||18297|
LC50||18268|
LC50||18268|
LC50|1052094|11102|
LC50||18268|
LC50|6564|6035|
LC50||18297|
LC50|6564|6035|
LC50||18268|
LC50||18297|
LC50|40130|2043|
LC50|6523|294|
LC50|216498|5611|
LC50|216498|5611|
LC50|120995|1455|
LC50|6239|4550|
LC50||2952|
LC50|145282|1920|
LC50|189920|10828|
LC50|43114|971|
LC50|45438|2353|
LC50|45438|2353|
LC50|8389|765|
LC50|45438|2353|
LC50|8400|812|
LC50|446220|4783|
LC50|446220|4783|
LC50|446220|4783|
LC50|446220|4783|
LC50|120202|240|
LC50|77756|1258|
LC50|294128|52|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|315709|27|
LC50|294128|52|
LC50|35525|5|
LC50|35525|5|
LC50|87717|29858|
LC50|87717|29858|
LC50|87717|29858|
LC50|87717|29858|
LC50||19407|
LC50||19407|
LC50|36177|2516|
LC50|8081|28|
LC50|7955|5156|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|8081|28|
LC50|8081|28|
LC50|8022|4|
LC50|908145|2904|
LC50|761618|778|
LC50|204565|2790|
LC50|603503|19455|
LC50|560804|19416|
LC50|603503|19455|
LC50|204565|2790|
LC50||19428|
LC50|50647|19419|
LC50|204565|2790|
LC50|551876|19427|
LC50|603503|19455|
LC50|178279|3039|
LC50|603503|19455|
LC50||18447|
LC50|109671|6080|
LC50|96915|6108|
LC50|96915|6108|
LC50|109671|6080|
LC50|109671|6080|
LC50|109671|6080|
LC50|109671|899|
LC50|193532|17068|
LC50|193532|17068|
LC50|96924|30612|
LC50|96924|30612|
LC50|184741|2205|
LC50|184741|2205|
LC50|184741|2205|
LC50|184741|2205|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|85549|366|
LC50|85549|366|
LC50|117530|2371|
LC50||18268|
LC50/|27689|4664|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|264545|20304|
LC50|7904|2517|
LC50|7904|2517|
LC50|264545|20304|
LC50|7904|2517|
LC50|264545|20304|
LC50|7904|2517|
LC50|264545|20304|
LC50||20369|
LC50||20369|
LC50||1049|
LC50||1049|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50||486|
LC50|38577|1194|
LC50|223650|1577|
LC50|315597|18408|
LC50|223650|1577|
LC50|315597|18408|
LC50|676265|18825|
LC50|315597|18408|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|6669|8|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|8022|4|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50||20225|
LC50|5974|17618|
LC50|5928|2114|
LC50|5940|5773|
LC50|29158|385|
LC50|8081|28|
LC50|8081|28|
LC50|7955|5156|
LC50|7955|5156|
LD50|7955|5156|
LD50|7957|25|
LD50|74940|22|
LD50|8019|23|
LD50|74940|22|
LD50|8019|23|
LD50|8022|4|
LD50|8022|4|
LD50|145637|5642|
LD50||17854|
LC50|8355|206|
LC50|7955|5156|
LD50|74940|22|
LD50|74940|22|
LD50|74940|22|
LD50|74940|22|
LD50|8022|4|
LD50|8022|4|
LD50|145637|5642|
LC50|315597|18408|
LC50|315597|18408|
LC50||17197|
LC50|82204|18400|
LC50|122378|18497|
LC50|306176|513|
LC50||17197|
LC50|82204|18400|
LC50||17197|
LC50|363739|18312|
LC50||18751|
LC50|82204|18400|
LC50||17197|
LC50|99755|18262|
LC50|82204|18400|
LC50|676265|18825|
LC50|79674|648|
LC50|79674|648|
LC50|122378|18497|
LC50|120202|240|
LC50|315597|18408|
LC50||27874|
LC50||17197|
LC50|82204|18400|
LC50||17197|
LC50|82204|18400|
LC50||17197|
LC50||27874|
LC50|82204|18400|
LC50|91582|2638|
LC50|122378|18497|
LC50|82204|18400|
LC50|82204|18400|
LC50|122378|18497|
LC50||18313|
LC50||17197|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|6759|10|
LC50||271|
LC50||271|
LC50|318676|2494|
LC50||271|
LC50||271|
LC50||271|
LC50||271|
LC50|318676|2494|
LC50|318676|2494|
LC50||271|
LC50||271|
LC50|318676|2494|
LC50|13013|2079|
LC50|318676|2494|
LC50|310926|18404|
LC50|318676|2494|
LC50|42626|17784|
LC50|310926|18404|
LC50||271|
LC50||271|
LC50|13013|2079|
LC50|13013|2079|
LC50||271|
LC50||271|
LC50||271|
LC50|318676|2494|
LC50||271|
LC50||271|
LC50|318676|2494|
LC50||271|
LC50||271|
LC50||271|
LC50||271|
LC50|89337|1934|
LC50||271|
LC50||271|
LC50||271|
LC50|318676|2494|
LC50||271|
LC50|310926|18404|
LC50|13013|2079|
LC50||271|
LC50||271|
LC50|13106|2|
LC50|8038|3|
LC50|90988|1|
LC50|8078|57|
LC50|8078|57|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50||5367|
LC50||18379|
LC50||18379|
LC50||18379|
LC50|33397|81|
LC50||18379|
LC50||18379|
LC50||18379|
LC50|63136|7656|
LC50|5890|2386|
LC50|6082|4660|
LC50|6082|4660|
LC50|63136|7656|
LC50|6082|4660|
LC50|6082|4660|
LC50|6082|4660|
LC50|6082|4660|
LC50|6082|4660|
LC50|37688|10300|
LC50|37688|10300|
LC50|37688|10300|
LC50|37688|10300|
LC50|63136|7656|
LC50|6082|4660|
LC50|5911|4768|
LC50||18258|
LC50||18256|
LC50||18259|
LC50||18258|
LC50||18259|
LC50||18256|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|70226|5587|
LC50|104712|49838|
LC50|293677|5590|
LC50|104712|49838|
LC50|293677|5590|
LC50|70226|5587|
LC50|293677|5590|
LC50|293677|5590|
LC50|70226|5587|
LC50|6239|4550|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|446220|4783|
LC50|446220|4783|
LC50|446220|4783|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|35525|5|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|7153|85|
LC50|127839|20322|
LC50|127839|20322|
LC50|52396|374|
LC50|52396|374|
LC50|127839|20322|
LC50|52396|374|
LC50|52396|374|
LC50|127839|20322|
LC50|52396|374|
LC50|52396|374|
LC50|52396|374|
LC50|52396|374|
LC50|52396|374|
LC50|52396|374|
LC50|127839|20322|
LC50|127839|20322|
LC50|127839|20322|
LC50|8022|4|
LC50|8022|4|
LC50||2952|
LC50||486|
LC50|150844|901|
LC50|117530|2371|
LC50|6669|8|
LC50|117530|2371|
LC50|158387|6038|
LC50|6669|8|
LC50|7797|1026|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|126592|744|
LC50|126592|744|
LC50|126592|744|
LC50|6386|532|
LC50|82204|18400|
LC50|82204|18400|
LC50|315597|18408|
LC50|315597|18408|
LC50|82204|18400|
LC50|82204|18400|
LC50|82204|18400|
LC50|315597|18408|
LC50|82204|18400|
LC50|82204|18400|
LC50|82204|18400|
LC50|82204|18400|
LC50|117530|2371|
LC50|117530|2371|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|248215|5335|
LC50|1381948|19218|
LC50|33397|81|
LC50|248215|5335|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|248215|5335|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50||18447|
LC50||18447|
LC50||18447|
LC50|5940|5773|
LC50|5974|17618|
LC50||20225|
LC50|5928|2114|
LC50|216498|5611|
LC50|216498|5611|
LC50|6239|4550|
LC50|3055|318|
LC50|439429|17102|
LC50|30342|1092|
LC50|30326|19881|
LC50|146672|753|
LC50|192200|32417|
LC50|145282|1920|
LC50|30326|19881|
LC50|30326|19881|
LC50|30342|1092|
LC50|146672|753|
LC50|8404|358|
LC50|8404|358|
LC50|8404|358|
LC50|8400|812|
LC50|8400|812|
LC50||39823|
LC50||20124|
LC50|263416|758|
LC50||20193|
LC50|150425|20372|
LC50|263416|758|
LC50|703040|19721|
LC50|42846|170|
LC50|42846|170|
LC50|199487|598|
LC50||20193|
LC50|293655|2389|
LC50|764486|18590|
LC50|263416|758|
LC50|42846|170|
LC50|263416|758|
LC50|1400849|4389|
LC50|263416|758|
LC50|315597|18408|
LC50|42846|170|
LC50||20193|
LC50|1400849|4389|
LC50|42846|170|
LC50|42846|170|
LC50|79674|648|
LC50|703040|19721|
LC50|338208|63|
LC50|263416|758|
LC50|42846|170|
LC50|703040|19721|
LC50|903847|20592|
LC50|338208|63|
LC50|764486|18590|
LC50|764486|18590|
LC50|263416|758|
LC50|42846|170|
LC50|764486|18590|
LC50|315597|18408|
LC50||20193|
LC50|263416|758|
LC50||2415|
LC50|306176|513|
LC50|42846|170|
LC50|42846|170|
LC50|42846|170|
LC50|1400849|4389|
LC50|6723|4690|
LC50|263416|758|
LC50|703040|19721|
LC50|199487|598|
LC50|1400849|4389|
LC50|764486|18590|
LC50|42846|170|
LC50|764486|18590|
LC50|764486|18590|
LC50|79674|648|
LC50|91582|2638|
LC50|764486|18590|
LC50||20391|
LC50|42846|170|
LC50|703040|19721|
LC50|42846|170|
LC50|6723|4690|
LC50|79674|648|
LC50|700594|4630|
LC50|293655|2389|
LC50|382061|1403|
LC50|382061|1403|
LC50|42846|170|
LC50|199487|598|
LC50|42846|170|
LC50|527158|2685|
LC50|77756|1258|
LC50|338208|63|
LC50|263416|758|
LC50|382061|1403|
LC50|338208|63|
LC50|42846|170|
LC50|141395|2309|
LC50||20391|
LC50|42846|170|
LC50||2415|
LC50|293655|2389|
LC50|150425|20372|
LC50|315597|18408|
LC50|764486|18590|
LC50|676265|18825|
LC50||20391|
LC50||2682|
LC50|42846|170|
LC50||20391|
LC50||20391|
LC50|42846|170|
LC50|6723|4690|
LC50|42846|170|
LC50||1783|
LC50|79674|648|
LC50|79674|648|
LC50|263416|758|
LC50|42846|170|
LC50|150425|20372|
LC50|199487|598|
LC50|263416|758|
LC50||2682|
LC50|293655|2389|
LC50|120202|240|
LC50|382061|1403|
LC50|703040|19721|
LC50|150425|20372|
LC50|6728|102|
LC50|6723|4690|
LC50||20193|
LC50||20193|
LC50|42846|170|
LC50|703040|19721|
LC50||2415|
LC50||2415|
LC50|263416|758|
LC50|263416|758|
LC50|703040|19721|
LC50|263416|758|
LC50|764486|18590|
LC50|263416|758|
LC50|150425|20372|
LC50|42846|170|
LC50|150425|20372|
LC50|527158|2685|
LC50|700594|4630|
LC50|158387|6038|
LC50|35525|5|
LC50|158387|6038|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50||4676|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50||4676|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|158387|6038|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|158387|6038|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|158387|6038|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|158387|6038|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|158387|6038|
LC50|294128|52|
LC50|35525|5|
LC50|35525|5|
LC50||4676|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|158387|6038|
LC50|158387|6038|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|1232801|1780|
LC50|1232801|1780|
LC50|1232801|1780|
LC50|6689|11779|
LC50|141264|20140|
LC50|143350|4755|
LC50|441951|18864|
LC50|683832|422|
LC50|34816|4632|
LC50||271|
LC50|8127|134|
LC50|183653|20080|
LC50|8167|38|
LC50|8255|1874|
LC50|8128|485|
LC50||271|
LC50|8255|1874|
LC50|89337|1934|
LC50|857636|1836|
LC50|8175|11036|
LC50|183653|20080|
LC50|225753|2300|
LC50|54333|16176|
LC50|441951|18864|
LC50|141264|20140|
LC50|183653|20080|
LC50||11929|
LC50|857636|1836|
LC50|42626|17784|
LC50|441951|18864|
LC50|8128|485|
LC50|84645|202|
LC50|143350|4755|
LC50|8175|11036|
LC50|857619|5674|
LC50|183653|20080|
LC50|64549|17733|
LC50|143350|4755|
LC50|157889|40845|
LC50|157889|40845|
LC50|318676|2494|
LC50|8255|1874|
LC50||271|
LC50||271|
LC50|84645|202|
LC50|8056|6046|
LC50|8187|5261|
LC50|441951|18864|
LC50||11929|
LC50|8167|38|
LC50|441951|18864|
LC50||271|
LC50|28829|10418|
LC50|33528|16|
LC50|8175|11036|
LC50|441951|18864|
LC50|304456|418|
LC50|8056|6046|
LC50|64549|17733|
LC50|89337|1934|
LC50||11929|
LC50|441951|18864|
LC50|143350|4755|
LC50|441951|18864|
LC50|143350|4755|
LC50|7910|2519|
LC50|441951|18864|
LC50|141264|20140|
LC50|36177|2516|
LC50|318676|2494|
LC50|318676|2494|
LC50|141264|20140|
LC50|8255|1874|
LC50|225753|2300|
LC50|225753|2300|
LC50|441951|18864|
LC50|8175|11036|
LC50|143350|4755|
LC50|8255|1874|
LC50|857636|1836|
LC50|48668|42|
LC50||271|
LC50|64549|17733|
LC50|66913|2618|
LC50|318676|2494|
LC50|219752|16126|
